Time;ID;Cat;XPos;YPos;ZPos;2D_XPos;2D_YPos;Vel;XDir;YDir;ZDir;BBox_XPos;BBox_YPos;BBox_ZPos;BBox_Ext_X;BBox_Ext_Y;BBox_Ext_Z;Corner_XYZ_X;Corner_XYZ_Y;Corner_XYZ_Z;Corner_XY-Z_X;Corner_XY-Z_Y;Corner_XY-Z_Z;Corner_X-YZ_X;Corner_X-YZ_Y;Corner_X-YZ_Z;Corner_X-Y-Z_X;Corner_X-Y-Z_Y;Corner_X-Y-Z_Z;Corner_-XYZ_X;Corner_-XYZ_Y;Corner_-XYZ_Z;Corner_-XY-Z_X;Corner_-XY-Z_Y;Corner_-XY-Z_Z;Corner_-X-YZ_X;Corner_-X-YZ_Y;Corner_-X-YZ_Z;Corner_-X-Y-Z_X;Corner_-X-Y-Z_Y;Corner_-X-Y-Z_Z;BBox_2D_XPos;BBox_2D_YPos;Corner_2D_XYZ_X;Corner_2D_XYZ_Y;Corner_2D_XY-Z_X;Corner_2D_XY-Z_Y;Corner_2D_X-YZ_X;Corner_2D_X-YZ_Y;Corner_2D_X-Y-Z_X;Corner_2D_X-Y-Z_Y;Corner_2D_-XYZ_X;Corner_2D_-XYZ_Y;Corner_-2D_XY-Z_X;Corner_2D_-XY-Z_Y;Corner_2D_-X-YZ_X;Corner_2D_-X-YZ_Y;Corner_2D_-X-Y-Z_X;Corner_2D_-X-Y-Z_Y;
J0:19:23:57:927;Hatchback_Car_AI_C_0;211;39222.917969;-88469.054688;-54421.597656;-1;-1;677.161133;0.014668;-0.999879;0.005227;39223.113281;-88482.640625;-54342.527344;204.0;92.0;76.0;39318.082031;-88684.867188;-54265.453125;39318.105469;-88685.664062;-54417.453125;39134.105469;-88687.570312;-54265.46875;39134.128906;-88688.367188;-54417.46875;39312.097656;-88276.914062;-54267.585938;39312.121094;-88277.710938;-54419.585938;39128.121094;-88279.617188;-54267.601562;39128.144531;-88280.414062;-54419.601562;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
J0:19:23:57:927;Hatchback_Car_AI_C_1;211;38307.585938;-76975.679688;-54424.9375;1009;655;546.398499;0.999595;-0.028465;0.000665;38321.527344;-76976.0625;-54345.929688;204.0;92.0;76.0;38528.011719;-76889.890625;-54269.8125;38528.113281;-76889.921875;-54421.8125;38522.777344;-77073.8125;-54269.773438;38522.878906;-77073.84375;-54421.773438;38120.175781;-76878.28125;-54270.085938;38120.277344;-76878.3125;-54422.085938;38114.941406;-77062.203125;-54270.046875;38115.042969;-77062.234375;-54422.046875;1009;644;997;636;997;659;1024;636;1024;659;995;630;995;652;1020;630;1020;652
J0:19:23:57:927;Hatchback_Car_AI_C_2;211;40268.53125;-78910.921875;-54426.378906;1446;707;288.364166;-0.999985;0.005564;-0.000251;40254.511719;-78910.84375;-54347.382812;204.0;92.0;76.0;40049.984375;-79001.710938;-54271.4375;40050.023438;-79001.710938;-54423.4375;40051.007812;-78817.710938;-54271.429688;40051.046875;-78817.710938;-54423.429688;40457.976562;-79003.976562;-54271.335938;40458.015625;-79003.976562;-54423.335938;40459.0;-78819.976562;-54271.328125;40459.039062;-78819.976562;-54423.328125;1445;689;1442;667;1442;698;1405;667;1405;698;1488;679;1488;713;1447;679;1447;713
J0:19:23:57:927;Hatchback_Car_AI_C_4;211;42599.628906;-79376.40625;-54425.949219;-1;-1;669.708374;-0.999922;0.012449;0.000653;42585.683594;-79376.226562;-54346.941406;204.0;92.0;76.0;42380.605469;-79465.671875;-54270.800781;42380.503906;-79465.6875;-54422.800781;42382.894531;-79281.6875;-54270.816406;42382.792969;-79281.703125;-54422.816406;42788.574219;-79470.75;-54271.066406;42788.472656;-79470.765625;-54423.066406;42790.863281;-79286.765625;-54271.082031;42790.761719;-79286.78125;-54423.082031;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
J0:19:23:57:927;Hatchback_Car_AI_C_5;211;36395.1875;-76981.875;-54375.660156;998;623;477.507782;0.999246;0.005045;-0.038494;36412.21875;-76981.71875;-54297.257812;204.0;92.0;76.0;36618.523438;-76888.609375;-54229.246094;36612.671875;-76888.765625;-54381.136719;36619.460938;-77072.609375;-54229.082031;36613.609375;-77072.765625;-54380.972656;36210.828125;-76890.671875;-54213.542969;36204.976562;-76890.828125;-54365.433594;36211.765625;-77074.671875;-54213.378906;36205.914062;-77074.828125;-54365.269531;998;614;988;608;988;624;1010;608;1010;624;987;605;987;620;1008;605;1008;620
J0:19:23:57:927;Hatchback_Car_AI_C_7;211;39615.320312;-75908.890625;-54425.195312;821;685;1.189393;0.998527;-0.054262;-0.000496;39629.230469;-75911.65625;-54346.226562;204.0;92.0;76.0;39837.855469;-75832.820312;-54268.011719;39837.988281;-75828.960938;-54419.964844;39827.871094;-76016.492188;-54272.691406;39828.003906;-76012.632812;-54424.644531;39430.457031;-75810.679688;-54267.808594;39430.589844;-75806.820312;-54419.761719;39420.472656;-75994.351562;-54272.488281;39420.605469;-75990.492188;-54424.441406;821;671;800;661;800;691;831;661;831;691;813;651;813;680;841;651;841;680
J0:19:23:57:927;Hatchback_Car_AI_C_10;211;33996.292969;-76616.328125;-54204.953125;957;589;672.506592;0.991353;0.001928;-0.131207;34020.539062;-76616.320312;-54128.472656;204.0;92.0;76.0;34232.574219;-76523.945312;-54079.851562;34212.628906;-76523.914062;-54230.539062;34232.917969;-76707.945312;-54079.9375;34212.972656;-76707.914062;-54230.625;33828.105469;-76524.726562;-54026.320312;33808.160156;-76524.695312;-54177.007812;33828.449219;-76708.726562;-54026.40625;33808.503906;-76708.695312;-54177.09375;957;582;948;579;948;588;965;579;965;588;949;577;949;586;965;577;965;586
J0:19:23:57:927;Hatchback_Car_AI_C_11;211;43507.046875;-76671.820312;-54425.957031;-1;-1;684.176331;0.999749;0.022414;0.000226;43521.023438;-76671.335938;-54346.953125;204.0;92.0;76.0;43722.890625;-76574.625;-54271.109375;43722.929688;-76574.953125;-54423.109375;43727.015625;-76758.578125;-54270.703125;43727.054688;-76758.90625;-54422.703125;43314.992188;-76583.765625;-54271.203125;43315.03125;-76584.09375;-54423.203125;43319.117188;-76767.71875;-54270.796875;43319.15625;-76768.046875;-54422.796875;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;911;961;911;1064;1042;961;1042;1064
J0:19:23:57:927;Hatchback_Car_AI_C_14;211;30239.582031;-77105.867188;-53336.304688;990;519;692.638184;0.963723;0.041129;-0.263715;30273.908203;-77104.867188;-53263.792969;204.0;92.0;76.0;30486.771484;-77004.148438;-53243.757812;30446.685547;-77004.960938;-53390.375;30494.330078;-77187.992188;-53244.804688;30454.244141;-77188.804688;-53391.421875;30093.572266;-77020.929688;-53136.164062;30053.486328;-77021.742188;-53282.78125;30101.130859;-77204.773438;-53137.210938;30061.044922;-77205.585938;-53283.828125;990;514;984;512;984;515;997;512;997;515;983;513;983;516;996;513;996;516
J0:19:23:57:927;Hatchback_Car_AI_C_19;211;39384.546875;-75626.71875;-54423.023438;777;678;0.032651;-0.057005;-0.998369;0.003175;39383.734375;-75640.445312;-54343.980469;204.0;92.0;76.0;39463.941406;-75849.109375;-54267.296875;39463.972656;-75849.59375;-54419.296875;39280.238281;-75838.625;-54267.367188;39280.269531;-75839.109375;-54419.367188;39487.199219;-75441.78125;-54268.59375;39487.230469;-75442.265625;-54420.59375;39303.496094;-75431.296875;-54268.664062;39303.527344;-75431.78125;-54420.664062;779;664;814;652;814;680;738;652;738;680;819;649;819;676;745;649;745;676
