Time;ID;Cat;XPos;YPos;ZPos;2D_XPos;2D_YPos;Vel;XDir;YDir;ZDir;BBox_XPos;BBox_YPos;BBox_ZPos;BBox_Ext_X;BBox_Ext_Y;BBox_Ext_Z;Corner_XYZ_X;Corner_XYZ_Y;Corner_XYZ_Z;Corner_XY-Z_X;Corner_XY-Z_Y;Corner_XY-Z_Z;Corner_X-YZ_X;Corner_X-YZ_Y;Corner_X-YZ_Z;Corner_X-Y-Z_X;Corner_X-Y-Z_Y;Corner_X-Y-Z_Z;Corner_-XYZ_X;Corner_-XYZ_Y;Corner_-XYZ_Z;Corner_-XY-Z_X;Corner_-XY-Z_Y;Corner_-XY-Z_Z;Corner_-X-YZ_X;Corner_-X-YZ_Y;Corner_-X-YZ_Z;Corner_-X-Y-Z_X;Corner_-X-Y-Z_Y;Corner_-X-Y-Z_Z;BBox_2D_XPos;BBox_2D_YPos;Corner_2D_XYZ_X;Corner_2D_XYZ_Y;Corner_2D_XY-Z_X;Corner_2D_XY-Z_Y;Corner_2D_X-YZ_X;Corner_2D_X-YZ_Y;Corner_2D_X-Y-Z_X;Corner_2D_X-Y-Z_Y;Corner_2D_-XYZ_X;Corner_2D_-XYZ_Y;Corner_-2D_XY-Z_X;Corner_2D_-XY-Z_Y;Corner_2D_-X-YZ_X;Corner_2D_-X-YZ_Y;Corner_2D_-X-Y-Z_X;Corner_2D_-X-Y-Z_Y;
J0:19:22:09:530;Hatchback_Car_AI_C_0;211;39236.355469;-82443.523438;-54425.914062;-1;-1;666.658508;-0.006918;-0.999976;-0.000477;39236.273438;-82457.5625;-54346.921875;204.0;92.0;76.0;39326.875;-82662.226562;-54271.039062;39326.84375;-82662.148438;-54423.039062;39142.882812;-82660.960938;-54271.0;39142.851562;-82660.882812;-54423.0;39329.695312;-82254.242188;-54270.84375;39329.664062;-82254.164062;-54422.84375;39145.703125;-82252.976562;-54270.804688;39145.671875;-82252.898438;-54422.804688;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
J0:19:22:09:530;Hatchback_Car_AI_C_1;211;33523.71875;-76964.632812;-54135.417969;-1;-1;671.14386;0.985818;0.001722;-0.167807;33550.777344;-76964.34375;-54059.886719;204.0;92.0;76.0;33764.429688;-76871.734375;-54019.480469;33738.921875;-76872.25;-54169.324219;33764.84375;-77055.734375;-54018.917969;33739.335938;-77056.25;-54168.761719;33362.21875;-76872.4375;-53951.011719;33336.710938;-76872.953125;-54100.855469;33362.632812;-77056.4375;-53950.449219;33337.125;-77056.953125;-54100.292969;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
J0:19:22:09:530;Hatchback_Car_AI_C_2;211;45758.136719;-78964.671875;-54425.929688;751;608;643.862061;-0.999994;-0.003322;-0.000964;45744.0625;-78964.726562;-54346.941406;204.0;92.0;76.0;45540.292969;-79057.414062;-54271.144531;45540.441406;-79057.398438;-54423.144531;45539.683594;-78873.414062;-54271.128906;45539.832031;-78873.398438;-54423.128906;45948.292969;-79056.054688;-54270.753906;45948.441406;-79056.039062;-54422.753906;45947.683594;-78872.054688;-54270.738281;45947.832031;-78872.039062;-54422.738281;751;602;740;597;740;609;755;597;755;609;747;595;747;607;761;595;761;607
J0:19:22:09:530;Hatchback_Car_AI_C_7;211;38421.984375;-76086.296875;-54425.808594;999;709;498.476837;0.716834;0.697188;-0.008781;38432.15625;-76075.679688;-54346.9375;204.0;92.0;76.0;38514.378906;-75866.6875;-54273.335938;38514.113281;-75868.328125;-54425.328125;38642.667969;-75998.578125;-54272.132812;38642.402344;-76000.21875;-54424.125;38221.910156;-76151.140625;-54269.75;38221.644531;-76152.78125;-54421.742188;38350.199219;-76283.03125;-54268.546875;38349.933594;-76284.671875;-54420.539062;1001;694;1040;677;1040;705;961;677;961;705;1042;682;1042;711;961;682;961;711
J0:19:22:09:530;Hatchback_Car_AI_C_11;211;39338.714844;-75967.898438;-54424.511719;1012;683;26.576323;-0.255116;-0.966906;-0.003046;39335.363281;-75981.742188;-54345.554688;204.0;92.0;76.0;39372.488281;-76202.757812;-54270.515625;39372.066406;-76202.164062;-54422.515625;39194.574219;-76155.820312;-54269.835938;39194.152344;-76155.226562;-54421.835938;39476.574219;-75808.257812;-54269.273438;39476.152344;-75807.664062;-54421.273438;39298.660156;-75761.320312;-54268.59375;39298.238281;-75760.726562;-54420.59375;1010;670;974;657;974;681;1045;657;1045;681;974;658;974;683;1046;658;1046;683
J0:19:22:09:530;Hatchback_Car_AI_C_15;211;39419.648438;-74917.5625;-54439.046875;1180;683;677.581055;-0.001733;-0.999229;0.039224;39419.695312;-74928.453125;-54359.558594;204.0;92.0;76.0;39511.410156;-75129.476562;-54275.695312;39511.269531;-75135.445312;-54427.578125;39327.410156;-75129.148438;-54275.539062;39327.269531;-75135.117188;-54427.421875;39512.121094;-74721.789062;-54291.695312;39511.980469;-74727.757812;-54443.578125;39328.121094;-74721.460938;-54291.539062;39327.980469;-74727.429688;-54443.421875;1178;670;1143;655;1143;681;1207;655;1207;681;1149;659;1149;686;1214;659;1214;686
J0:19:22:09:530;Hatchback_Car_AI_C_19;211;39165.769531;-71570.179688;-54283.859375;1751;663;687.165466;0.100842;-0.975042;-0.197797;39168.738281;-71599.375;-54209.1875;204.0;92.0;76.0;39282.316406;-71803.789062;-54174.980469;39279.324219;-71773.867188;-54323.980469;39099.292969;-71822.695312;-54175.097656;39096.300781;-71792.773438;-54324.097656;39241.175781;-71405.976562;-54094.277344;39238.183594;-71376.054688;-54243.277344;39058.152344;-71424.882812;-54094.394531;39055.160156;-71394.960938;-54243.394531;1746;651;1697;643;1697;654;1764;643;1764;654;1727;647;1727;659;1797;647;1797;659
J0:19:22:09:530;Hatchback_Car_AI_C_24;211;38979.179688;-68553.273438;-53557.386719;-1;-1;669.006226;-0.028359;-0.981171;-0.191047;38978.320312;-68582.09375;-53482.515625;204.0;92.0;76.0;39064.050781;-68799.429688;-53446.855469;39064.941406;-68770.398438;-53596.058594;38880.128906;-68794.101562;-53446.917969;38881.019531;-68765.070312;-53596.121094;39075.621094;-68399.117188;-53368.910156;39076.511719;-68370.085938;-53518.113281;38891.699219;-68393.789062;-53368.972656;38892.589844;-68364.757812;-53518.175781;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
J0:19:22:09:530;Hatchback_Car_AI_C_28;211;39377.351562;-65671.257812;-53288.675781;-1;-1;638.221008;-0.214149;-0.976545;-0.022376;39373.933594;-65686.648438;-53210.007812;204.0;92.0;76.0;39419.707031;-65907.234375;-53138.546875;39420.511719;-65903.921875;-53290.507812;39239.980469;-65867.8125;-53138.640625;39240.785156;-65864.5;-53290.601562;39507.082031;-65508.792969;-53129.414062;39507.886719;-65505.488281;-53281.375;39327.355469;-65469.378906;-53129.507812;39328.160156;-65466.074219;-53281.46875;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
J0:19:22:09:530;Hatchback_Car_AI_C_32;211;40040.433594;-63311.460938;-53303.160156;-1;-1;237.182022;-0.309357;-0.950349;0.033687;40036.917969;-63322.234375;-53223.734375;204.0;92.0;76.0;40062.074219;-63542.144531;-53140.898438;40060.503906;-63547.019531;-53292.8125;39887.113281;-63485.191406;-53140.914062;39885.542969;-63490.066406;-53292.828125;40188.292969;-63154.402344;-53154.640625;40186.722656;-63159.277344;-53306.554688;40013.332031;-63097.449219;-53154.65625;40011.761719;-63102.324219;-53306.570312;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
